SupplyChainFlow,FacilityType,ShipToParty,ShipToName,Material,MaterialDescription,Order,Delivery,Agmd,MonthAgmd,QuantityInMT,TotalSalesValue,TotalCOGS,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,TotalTransportCost,SGA,IOC,ShipToCountry,SoldToName,ABCClass,Account,Segment,ProductGroup,ProductOrigin,Commodity,TotalS&D,GM,CBM,CBMAI,EBITAI
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,120476,AWAR UHT CRM EX WHIP ANC 12X1L CTN SEA,200631285,500888277,2022-08-29,8,0.012,0.0,26.413802550711488,0.1285677966930366,0.0948786650939063,0.0,0.0,1.1327001017238338,2102.042154344455,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2234464617869429,-26.413802550711488,-26.63724901249843,-2128.6794033569536,-2129.8121034586775
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,120994,AWAR UHT CRM CHF CLA CN 12X1L CTN,200575274,500835673,2022-10-17,10,0.012,0.0,26.413802550711488,0.1127076460599445,0.0948786650939063,0.0,0.0,1.1327001017238338,0.1585215260985588,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2075863111538508,-26.413802550711488,-26.621388861865338,-26.779910387963895,-27.91261048968773
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,120994,AWAR UHT CRM CHF CLA CN 12X1L CTN,200621428,500879212,2022-10-01,10,0.036,0.0,79.24140765213446,0.3381229381798336,0.284635995281719,0.0,0.0,3.3981003051715013,0.4755645782956764,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.6227589334615526,-79.24140765213446,-79.86416658559601,-80.33973116389168,-83.73783146906318
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,120994,AWAR UHT CRM CHF CLA CN 12X1L CTN,200633575,500890251,2022-09-15,9,0.073,0.0,160.6839655168282,0.6856381801979957,0.5771785459879303,0.0,0.0,6.890592285486656,0.9643392837662328,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,1.262816726185926,-160.6839655168282,-161.94678224301413,-162.91112152678036,-169.80171381226702
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121036,AWAR UHT CRM EX YIELD EU 12X1L CTN,200575274,500835673,2022-10-17,10,0.012,0.0,26.413802550711488,0.160050559049781,0.0948786650939063,0.0,0.0,1.1327001017238338,384.777989080076,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2549292241436873,-26.413802550711488,-26.668731774855175,-411.4467208549312,-412.57942095665504
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121104,AWAR UHT CRM DESS 12X1L CTN,200623219,500881201,2022-08-25,8,0.012,0.0,5.641711195776444,0.1116727678406962,0.0948786650939063,0.0,0.0,1.1327001017238338,0.2055344575802501,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.20655143293460249,-5.641711195776444,-5.848262628711046,-6.053797086291296,-7.18649718801513
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121104,AWAR UHT CRM DESS 12X1L CTN,200623362,500881329,2022-10-18,10,0.012,0.0,5.464811923610592,0.1116727678406962,0.0948786650939063,0.0,0.0,1.1327001017238338,0.2055344575802501,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.20655143293460249,-5.464811923610592,-5.671363356545194,-5.876897814125444,-7.009597915849278
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121104,AWAR UHT CRM DESS 12X1L CTN,200631620,500888545,2022-10-14,10,0.012,0.0,5.464811923610592,0.1116727678406962,0.0948786650939063,0.0,0.0,1.1327001017238338,0.2055344575802501,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.20655143293460249,-5.464811923610592,-5.671363356545194,-5.876897814125444,-7.009597915849278
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121104,AWAR UHT CRM DESS 12X1L CTN,200631621,500888706,2022-09-08,9,0.061,0.0,27.78269253529702,0.567669903190206,0.482299880894024,0.0,0.0,5.757892183762822,1.0448001593662717,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,1.04996978408423,-27.78269253529702,-28.83266231938125,-29.87746247874752,-35.635354662510345
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121104,AWAR UHT CRM DESS 12X1L CTN,200632670,500889444,2022-09-15,9,0.024,0.0,10.93089542372342,0.2233455356813925,0.1897573301878127,0.0,0.0,2.265400203447668,0.4110689151605003,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.4131028658692052,-10.93089542372342,-11.343998289592626,-11.755067204753127,-14.020467408200794
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121104,AWAR UHT CRM DESS 12X1L CTN,200634664,500890990,2022-09-20,9,0.012,0.0,5.465447711861709,0.1116727678406962,0.0948786650939063,0.0,0.0,1.1327001017238338,0.2055344575802501,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.20655143293460249,-5.465447711861709,-5.671999144796311,-5.877533602376562,-7.010233704100395
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121104,AWAR UHT CRM DESS 12X1L CTN,200635264,500891511,2022-10-05,10,0.024,0.0,10.929623847221183,0.2233455356813925,0.1897573301878127,0.0,0.0,2.265400203447668,0.4110689151605003,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.4131028658692052,-10.929623847221183,-11.34272671309039,-11.75379562825089,-14.019195831698557
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121156,AWAR UHT CRM EX YIELD SA 12X1L CTN,200623396,500881353,2022-09-02,9,0.012,0.0,26.413802550711488,0.1280194432294508,0.0948786650939063,0.0,0.0,1.1327001017238338,0.2651796193837019,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2228981083233571,-26.413802550711488,-26.636700659034844,-26.901880278418545,-28.03458038014238
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121240,AWAR CUL CRM 12X1L,200633129,500889770,2022-09-22,9,0.012,0.0,26.413802550711488,0.1609749434667352,0.0948786650939063,0.0,0.0,1.1327001017238338,0.228431560927761,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2558536085606415,-26.413802550711488,-26.66965615927213,-26.89808772019989,-28.030787821923724
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121240,AWAR CUL CRM 12X1L,200640294,500895613,2022-12-05,12,0.024,0.0,52.827605101422975,0.3219498869334705,0.1897573301878127,0.0,0.0,2.265400203447668,0.456863121855522,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.5117072171212832,-52.827605101422975,-53.33931231854426,-53.79617544039978,-56.06157564384745
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121240,AWAR CUL CRM 12X1L,200666594,500919271,2023-05-05,5,0.012,0.0,26.413802550711488,0.1609749434667352,0.0948786650939063,0.0,0.0,1.1327001017238338,0.228431560927761,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2558536085606415,-26.413802550711488,-26.66965615927213,-26.89808772019989,-28.030787821923724
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121250,AWAR UHT CRM EX YIELD MY 12X1L CTN,200632319,500889124,2022-09-08,9,0.012,0.0,4.787575683243289,0.1280194432294508,0.0948786650939063,0.0,0.0,1.1327001017238338,0.2117694187845895,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2228981083233571,-4.787575683243289,-5.010473791566646,-5.222243210351236,-6.354943312075069
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121333,AWAR UHT CRM EX YIELD LATAM 12X1L CTN,200621428,500879212,2022-10-01,10,0.037,0.0,81.44255786469375,0.3389487200292182,0.2925425507062112,0.0,0.0,3.492491980315154,0.6182235320189635,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.6314912707354294,-81.44255786469375,-82.07404913542918,-82.69227266744814,-86.18476464776329
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121480,AWAR UHT CRM CHF CLA EU 12X1L CTN,200627298,500885986,2022-08-02,8,0.012,0.0,8.83560486878453,0.1609749434667352,0.0948786650939063,0.0,0.0,1.1327001017238338,1.7333688051762643,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2558536085606415,-8.83560486878453,-9.091458477345173,-10.824827282521436,-11.957527384245271
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121480,AWAR UHT CRM CHF CLA EU 12X1L CTN,200631285,500888277,2022-08-29,8,0.012,0.0,8.83560486878453,0.1609749434667352,0.0948786650939063,0.0,0.0,1.1327001017238338,1.7333688051762643,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2558536085606415,-8.83560486878453,-9.091458477345173,-10.824827282521436,-11.957527384245271
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,200629719,500887138,2022-08-15,8,0.024,0.0,37.74396166021565,0.3201011180995621,0.1897573301878127,0.0,0.0,2.265400203447668,1.282985585678208,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.5098584482873748,-37.74396166021565,-38.25382010850303,-39.53680569418123,-41.8022058976289
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,200634888,500891204,2022-09-22,9,0.037,0.0,61.84499570983017,0.4934892237368249,0.2925425507062112,0.0,0.0,3.492491980315154,1.977936111253904,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.7860317744430361,-61.84499570983017,-62.63102748427321,-64.60896359552711,-68.10145557584227
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,200661854,500915112,2023-04-12,4,0.012,0.0,22.745788088396463,0.160050559049781,0.0948786650939063,0.0,0.0,1.1327001017238338,0.641492792839104,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2549292241436873,-22.745788088396463,-23.00071731254015,-23.642210105379252,-24.774910207103087
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,200669224,500921337,2023-06-09,6,0.012,0.0,23.279422076700907,0.160050559049781,0.0948786650939063,0.0,0.0,1.1327001017238338,0.641492792839104,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2549292241436873,-23.279422076700907,-23.534351300844595,-24.175844093683697,-25.30854419540753
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121582,AWAR UHT CRM EX YIELD 12X1L CTN EU,200674369,500925880,2023-07-01,7,0.012,0.0,24.360708689330146,0.160050559049781,0.0948786650939063,0.0,0.0,1.1327001017238338,0.641492792839104,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2549292241436873,-24.360708689330146,-24.615637913473833,-25.257130706312935,-26.38983080803677
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121628,AWAR UHT CRM CUL CRM EU 12X1L CTN,200634664,500890990,2022-09-20,9,0.012,0.0,28.356580482549862,0.1609749434667352,0.0948786650939063,0.0,0.0,1.1327001017238338,1.5683819770597154,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2558536085606415,-28.356580482549862,-28.612434091110504,-30.18081606817022,-31.313516169894054
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121628,AWAR UHT CRM CUL CRM EU 12X1L CTN,200636396,500892495,2022-10-14,10,0.012,0.0,28.666851282731784,0.1609749434667352,0.0948786650939063,0.0,0.0,1.1327001017238338,1.5683819770597154,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2558536085606415,-28.666851282731784,-28.922704891292426,-30.49108686835214,-31.623786970075976
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121628,AWAR UHT CRM CUL CRM EU 12X1L CTN,200669224,500921337,2023-06-09,6,0.012,0.0,31.17310554809792,0.1609749434667352,0.0948786650939063,0.0,0.0,1.1327001017238338,1.5683819770597154,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2558536085606415,-31.17310554809792,-31.42895915665856,-32.99734113371828,-34.130041235442114
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121628,AWAR UHT CRM CUL CRM EU 12X1L CTN,200671857,500923608,2023-07-07,7,0.012,0.0,31.032728803623367,0.1609749434667352,0.0948786650939063,0.0,0.0,1.1327001017238338,1.5683819770597154,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2558536085606415,-31.032728803623367,-31.28858241218401,-32.85696438924373,-33.98966449096756
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121679,AWAR UHT CHF CLA EU 12X1L CTN,200628056,500885650,2022-08-05,8,0.012,0.0,28.306021722039617,0.1609749434667352,0.0948786650939063,0.0,0.0,1.1327001017238338,0.6844129708381764,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2558536085606415,-28.306021722039617,-28.56187533060026,-29.246288301438437,-30.37898840316227
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121679,AWAR UHT CHF CLA EU 12X1L CTN,200634888,500891204,2022-09-22,9,0.036,0.0,85.50325214345958,0.4829248304002057,0.284635995281719,0.0,0.0,3.3981003051715013,2.053238912514529,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.7675608256819246,-85.50325214345958,-86.2708129691415,-88.32405188165603,-91.72215218682753
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121679,AWAR UHT CHF CLA EU 12X1L CTN,200635270,500891520,2022-09-22,9,0.024,0.0,57.002168095639725,0.3219498869334705,0.1897573301878127,0.0,0.0,2.265400203447668,1.3688259416763529,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.5117072171212832,-57.002168095639725,-57.51387531276101,-58.882701254437364,-61.14810145788503
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121679,AWAR UHT CHF CLA EU 12X1L CTN,200661854,500915112,2023-04-12,4,0.024,0.0,56.84701878212938,0.3219498869334705,0.1897573301878127,0.0,0.0,2.265400203447668,1.3688259416763529,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.5117072171212832,-56.84701878212938,-57.358725999250666,-58.72755194092702,-60.99295214437469
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121685,AWAR UHT CRM CHF CLA MDE 12X1L CTN,200623396,500881353,2022-09-02,9,0.012,0.0,26.413802550711488,0.1127076460599445,0.0948786650939063,0.0,0.0,1.1327001017238338,0.3082053910398959,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2075863111538508,-26.413802550711488,-26.621388861865338,-26.929594252905233,-28.062294354629067
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121691,AWAR TR UHT CRM CHF CLA SAM 12X1L CTN,200629475,500886908,2022-08-17,8,0.012,0.0,8.673673748362477,0.1285677966930366,0.0948786650939063,0.0,0.0,1.1327001017238338,6.509455154712479,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2234464617869429,-8.673673748362477,-8.897120210149419,-15.406575364861897,-16.539275466585732
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121694,AWAR TR UHT CRM EX YIELD SAM 12X1L CTN,200628055,500885648,2022-08-08,8,0.037,0.0,81.44255786469375,0.396417373136863,0.2925425507062112,0.0,0.0,3.492491980315154,10.767008463321762,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.6889599238430741,-81.44255786469375,-82.13151778853683,-92.89852625185858,-96.39101823217374
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121694,AWAR TR UHT CRM EX YIELD SAM 12X1L CTN,200628056,500885649,2022-08-08,8,0.037,0.0,81.44255786469375,0.396417373136863,0.2925425507062112,0.0,0.0,3.492491980315154,10.767008463321762,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.6889599238430741,-81.44255786469375,-82.13151778853683,-92.89852625185858,-96.39101823217374
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121694,AWAR TR UHT CRM EX YIELD SAM 12X1L CTN,200629475,500886908,2022-08-17,8,0.012,0.0,26.413802550711488,0.1285677966930366,0.0948786650939063,0.0,0.0,1.1327001017238338,3.492002744861112,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2234464617869429,-26.413802550711488,-26.63724901249843,-30.12925175735954,-31.261951859083375
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121710,AWAR UHT CRM UHRENHOLT 12X1L CTN,200663856,500917098,2023-04-14,4,0.012,0.0,33.675932803086674,0.1609749434667352,0.0948786650939063,0.0,0.0,1.1327001017238338,0.3858695323368375,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2558536085606415,-33.675932803086674,-33.931786411647316,-34.31765594398416,-35.45035604570799
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121719,TR AWAR UHT CRM EX WHIP SAM 12X1L CTN,200628055,500885648,2022-08-08,8,0.012,0.0,26.413802550711488,0.1285677966930366,0.0948786650939063,0.0,0.0,1.1327001017238338,15.314308494799626,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2234464617869429,-26.413802550711488,-26.63724901249843,-41.951557507298055,-43.08425760902189
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121719,TR AWAR UHT CRM EX WHIP SAM 12X1L CTN,200628056,500885649,2022-08-08,8,0.024,0.0,52.827605101422975,0.2571355933860733,0.1897573301878127,0.0,0.0,2.265400203447668,30.62861698959925,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.446892923573886,-52.827605101422975,-53.27449802499686,-83.90311501459611,-86.16851521804378
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121719,TR AWAR UHT CRM EX WHIP SAM 12X1L CTN,200666594,500919271,2023-05-05,5,0.024,0.0,52.827605101422975,0.2571355933860733,0.1897573301878127,0.0,0.0,2.265400203447668,30.62861698959925,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.446892923573886,-52.827605101422975,-53.27449802499686,-83.90311501459611,-86.16851521804378
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121719,TR AWAR UHT CRM EX WHIP SAM 12X1L CTN,200676672,500927106,2023-07-11,7,0.097,0.0,213.5115706182512,1.0392563566020463,0.7669358761757431,0.0,0.0,9.155992488934324,123.79066033296364,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,1.8061922327777893,-213.5115706182512,-215.317762851029,-339.1084231839926,-348.26441567292693
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,121742,AWAR UHT CRM CHF CLA LATAM 12X1L CTN,200669734,500921796,2023-07-10,7,0.012,0.0,26.413802550711488,0.1127076460599445,0.0948786650939063,0.0,0.0,1.1327001017238338,0.2916418216853514,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2075863111538508,-26.413802550711488,-26.621388861865338,-26.91303068355069,-28.045730785274525
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,122034,AWAR UHT CRM CHF CLA E-MART 12X1L CTN,200635396,500891620,2022-10-05,10,0.012,0.0,26.413802550711488,0.1127076460599445,0.0948786650939063,0.0,0.0,1.1327001017238338,0.4284691452056764,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2075863111538508,-26.413802550711488,-26.621388861865338,-27.049858007071013,-28.182558108794847
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,122034,AWAR UHT CRM CHF CLA E-MART 12X1L CTN,200670620,500922361,2023-06-03,6,0.012,0.0,26.413802550711488,0.1127076460599445,0.0948786650939063,0.0,0.0,1.1327001017238338,0.4284691452056764,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.2075863111538508,-26.413802550711488,-26.621388861865338,-27.049858007071013,-28.182558108794847
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,122064,AWAR UHT CKG CRM DESS 12X1L CTN,200660378,500913877,2023-06-02,6,0.036,0.0,79.24140765213446,0.3350183035220888,0.284635995281719,0.0,0.0,3.3981003051715013,0.2213756276644365,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.6196542988038078,-79.24140765213446,-79.86106195093826,-80.08243757860271,-83.4805378837742
EU to EU Direct,Daalimpex Harlingen - NL,2008455,FONTERRA (EUROPE) COOPERATIE U,122064,AWAR UHT CKG CRM DESS 12X1L CTN,200662500,500915642,2023-04-06,4,0.036,0.0,79.24140765213446,0.3350183035220888,0.284635995281719,0.0,0.0,3.3981003051715013,0.2213756276644365,Netherlands,FONTERRA INGREDIENTS LTD,C,Fonterra,Fonterra,UHT Cream,Netherlands,Cons. UHT,0.6196542988038078,-79.24140765213446,-79.86106195093826,-80.08243757860271,-83.4805378837742
