FacilityType,SupplyChainFlow,ShipToParty,ShipToCountry,ShipToName,SoldToName,ABCClass,Account,Segment,Material,MaterialDescription,ProductGroup,ProductOrigin,Commodity,QuantityInMT,TotalSalesValue,TotalCOGS,GM,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,IOC,TotalTransportCost,CBM,TotalS&D,SGA,PTOC,PTOC_60,PTOC_30,PTOC_30_8,PTOC_30_notcharged,CBMAI,EBITAI
Portena - NL,NZ Indirect,2004051,Netherlands,FRIESLANDCAMPINA KIEVIT,FRIESLANDCAMPINA KIEVIT B.V,A,FrieslandCampina,FrieslandCampina,104613,ACas 7417 Min 30# all-in 10% 25kg MBG,Acid Casein,New Zealand,Casein,24,374400,314700.03070720297,59699.96929279703,411.7386822047827,917.1410090033328,861.9191971157769,13405.67921881265,292.9,57216.270404473136,2483.6988883238923,2265.4002034476675,9744.657534246575,7693.1506849315065,3846.5753424657532,3774.7726027397266,2123.309589041096,43810.59118566049,41545.19098221282
Portena - NL,NZ Indirect,2004124,Germany,J.M. GABLER SALITER,J.M. GABLER SALITER,C,J.M. GABLER SALITER,Smart Serve,109717,WHEY HYD 821 ABT 15KG MBG,Whey Hydrolysates,New Zealand,Whey,0.72,26136,14397.120937361608,11738.879062638392,15.440200582679351,27.514230270099983,25.857575913473305,0,468.7,11201.36705587214,537.5120067662526,67.96200610343003,268.52054794520546,268.52054794520546,268.52054794520546,0,0,11201.36705587214,11133.405049768711
Portena - NL,NZ Indirect,2004124,Germany,J.M. GABLER SALITER,J.M. GABLER SALITER,C,J.M. GABLER SALITER,Smart Serve,111061,DC WHEY HYD 917 HAL/K 25KG MBG,Whey Hydrolysates,Unknown Origin,Whey,7.4,120990,41902.73322884645,79087.26677115355,181.36108620924952,282.78514444269433,265.7584191106979,1392.5399545353346,1304.45,77052.91212139091,2034.3546497626417,698.4983960630309,1243.0479452054792,1243.0479452054792,1243.0479452054792,0,0,75660.37216685558,74961.87377079255
Portena - NL,NZ Indirect,2004124,Germany,J.M. GABLER SALITER,J.M. GABLER SALITER,C,J.M. GABLER SALITER,Smart Serve,121246,TR WHEY HYD 7051 15KG MBG,Whey Hydrolysates,New Zealand,Whey,1.725,42262.5,37671.74789,4590.7521131898975,49.32286297244793,65.91951002211455,61.950442292696465,748.0341627,613.29,3800.2692979026388,790.4828153,162.82563962280113,434.20376712328766,434.20376712328766,434.20376712328766,0,0,3052.235135229698,2889.4094956068966
Portena - NL,NZ Indirect,2004164,Spain,INDUSTRIAS LACTEAS ASTURIANAS,INDUSTRIAS LACTEAS ASTURIANAS,C,INDUSTRIAS LACTEAS ASTURIANAS,Smart Serve,114767,WHEY HYD 7050 15KG MBG,Whey Hydrolysates,New Zealand,Whey,18,486000,357701.47512908705,128298.52487091295,735.2476467942549,687.8557567524997,646.4393978368327,7297.467675692666,6887.91,119341.07206952936,8957.452801383588,1699.0501525857508,9986.301369863013,9986.301369863013,4993.1506849315065,3195.6164383561645,1797.5342465753424,112043.6043938367,110344.55424125094
Portena - NL,NZ Indirect,2005770,Netherlands,UNIVAR SOLUTIONS B.V.,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,103791,MPC85 4855 K EU 20kg MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,22.2,179160,165579.27926465278,13580.720735347219,476.07285129928005,848.3554333280829,797.2752573320936,3181.951254909577,0,11459.017193387761,2121.7035419594567,2095.4951881890925,3681.3698630136987,3681.3698630136987,1840.6849315068494,1178.0383561643835,662.6465753424657,8277.065938478183,6181.570750289091
Portena - NL,NZ Indirect,2005770,Netherlands,UNIVAR SOLUTIONS B.V.,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,104668,MLKMIN 997 UHT 25KG MBG,Milk Minerals,New Zealand,Whey,1.5,11212.5,4221.712094862744,6990.787905137256,51.46733527559784,57.32131306,53.86994981973606,145.6204257658907,0,6828.129306979214,162.6585981580422,141.58751271547922,230.39383561643837,230.39383561643837,115.19691780821918,73.72602739726028,41.47089041,6682.508881213323,6540.921368497843
Portena - NL,NZ Indirect,2005770,Netherlands,UNIVAR SOLUTIONS B.V.,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,113329,CaCte 390 SusStab Disp K 20kgMBG,Calcium Caseinate,New Zealand,Caseinate,15,270000,234759.3008498765,35240.69915012349,321.6708454724865,573.2131306,538.6994981973605,58175.35989424472,0,33807.11567582656,1433.583474,1415.8751271547922,5547.945205479452,5547.945205479452,2773.972602739726,1775.3424657534247,998.6301369863013,-24368.24422,-25784.11935
Portena - NL,NZ Indirect,2005770,Netherlands,UNIVAR SOLUTIONS B.V.,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,115016,MPI 4900 K 20KG MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,1.2,14640,9001.459385268565,5638.540614731435,25.73366763779892,45.85705045016664,43.09595985578884,778.6611585574415,0,5523.853936787681,114.6866779437544,113.27001017238338,300.82191780821915,300.82191780821915,150.41095890410958,96.26301369863013,54.147945205479445,4745.192778230239,4631.922768057856
Portena - NL,NZ Indirect,2005770,Netherlands,UNIVAR SOLUTIONS B.V.,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,120218,TMP 1000 MILLED 25KG PPK,Total Milk Protein,New Zealand,Casein,13.275,136475,127224.38522518348,9250.614774816524,151.82863906301364,507.29362060496845,476.7490559046641,11711.046419621474,68.2,8046.543459243878,1204.0713155726462,1253.0494875319912,2804.280821917808,2804.280821917808,1402.140410958904,897.3698630136987,504.77054794520546,-3664.50296,-4917.552448
Portena - NL,NZ Indirect,2008011,Netherlands,FRIESLANDCAMPINA DOMO,FRIESLANDCAMPINA NEDERLAND BV.,A,FrieslandCampina,FrieslandCampina,113056,WPI 895 IX K EU FRC 25KG MBG,Whey Protein Isolate,New Zealand,WPC,3.75,70125,51659.90849243196,18465.09150756804,64.33416909,143.30328265677076,134.67487454934013,5345.249300818465,145.31,17977.469181267432,487.6223263006082,353.96878178869804,2041.3099315068494,1440.9246575342465,720.4623287671233,845.3424657534247,475.50513698630135,12632.219880448967,12278.251098660268
Portena - NL,NZ Indirect,2009710,Germany,LACTOLAND,LACTOLAND,A,Lactoland,Managed,103791,MPC85 4855 K EU 20kg MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,11.4,90060,72528.84927841634,17531.15072158366,244.46984255908973,435.6419792765831,409.41161862999405,1633.9749687373505,0,16441.627281117995,1089.523440465667,1076.0650966376422,1387.9109589041095,1387.9109589041095,925.2739726027397,296.08767123287674,166.54931506849314,14807.652312380644,13731.587215743002
Portena - NL,NZ Indirect,2009710,Germany,LACTOLAND,LACTOLAND,A,Lactoland,Managed,113329,CaCte 390 SusStab Disp K 20kgMBG,Calcium Caseinate,New Zealand,Caseinate,19.2,332640,278879.56267670094,53760.43732329906,411.7386822047827,733.7128072026662,689.5353576926215,74464.46066463324,0,51925.45047619899,1834.9868471000705,1812.320162758134,5126.301369863013,5126.301369863013,3417.534246575342,1093.6109589041096,615.1561643835615,-22539.01019,-24351.33035
Portena - NL,NZ Indirect,2011072,Netherlands,JONKER & SCHUTT,LACTOLAND,A,Lactoland,Managed,104613,ACas 7417 Min 30# all-in 10% 25kg MBG,Acid Casein,New Zealand,Casein,48,613200,559200.561,53999.43899,823.4773644095654,1834.2820180066656,1723.8383942315538,26811.35844,0,49617.84121038321,4381.5977766477845,4530.800406895335,9450,9450,6300,2016,1134,22806.48277275791,18275.682365862576
Portena - NL,NZ Indirect,2011535,Romania,ALINDA ROMANIA SRL,ALINDA RO SRL,B,Alinda-Velco,Semi Managed,120218,TMP 1000 MILLED 25KG PPK,Total Milk Protein,New Zealand,Casein,0.025,0,244.2892912121449,-244.2892912,0.28592964041998803,0.9553552177118051,0.897832497,22.05470135521935,810.81,-1057.238409,812.9491173551273,2.3597918785913206,0,0,0,0,0,-1079.29311,-1081.652902
Portena - NL,NZ Indirect,2012213,France,CHEMLOG,AZELIS FRANCE SAS,C,Azelis,Semi Managed,103791,MPC85 4855 K EU 20kg MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,0.6,5550,4829.914171460382,720.0858285,12.86683381889946,22.92852522508332,21.54797992789442,85.99868257,186.94,475.8024895677408,244.28333897187719,56.63500508619169,114.04109589041096,114.04109589041096,57.02054794520548,36.49315068493151,20.527397260273972,389.8038070026171,333.16880191642537
Portena - NL,NZ Indirect,2012213,France,CHEMLOG,AZELIS FRANCE SAS,C,Azelis,Semi Managed,104517,CaCte 3800 Sstab 20kg MBG,Calcium Caseinate,New Zealand,Caseinate,0.1,2000,1034.3690923763943,965.6309076236057,2.1444723031499104,3.8214208708472204,3.591329987982404,290.8629452728431,115.3566144200627,840.7170700415635,124.91383758204223,9.439167514365282,41.09589041,41.09589041,20.54794520547945,13.150684931506849,7.397260273972602,549.8541247687203,540.4149573
Portena - NL,NZ Indirect,2012213,France,CHEMLOG,AZELIS FRANCE SAS,C,Azelis,Semi Managed,104668,MLKMIN 997 UHT 25KG MBG,Milk Minerals,New Zealand,Whey,2.25,14625,5302.327874625212,9322.672125,77.20100291339676,85.98196959406246,80.80492472960408,218.43063864883607,434.98,8643.704228137725,678.9678972370633,212.38126907321885,300.51369863013696,300.51369863013696,150.25684931506848,96.16438356164383,54.09246575342465,8425.273589,8212.89232
Portena - NL,NZ Indirect,2012230,France,TRANSPORTS POMMEREUL,ARMOR PROTEINES,B,ARMOR PROTEINES,Managed,104668,MLKMIN 997 UHT 25KG MBG,Milk Minerals,New Zealand,Whey,292.225,1946217.5,781709.3232076489,1164508.176792351,10026.694700607719,11167.147139833289,10494.76405738158,28369.28594629161,50148.58,1082670.9908945286,81837.1859,27583.607268853946,19995.385273972603,19995.385273972603,19995.385273972603,0,0,1054301.704948237,1026718.097679383
Portena - NL,NZ Indirect,2015001,Germany,YES MULTI LOGISTICS CENTER-FRA,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,100733,MPC85 4861 CWS K 20kg PPK,Milk Protein Concentrate >=80%,New Zealand,MPC,3.5999999999999996,31980,27686.194634898282,4293.805365101718,77.20100291339676,137.57115135049992,129.28787956736653,3209.9777120928534,0,3949.7453312704547,344.06003383126324,339.81003051715015,657.1232876712328,657.1232876712328,328.5616438356164,210.27945205479452,118.2821917808219,739.7676191776013,399.95758866045117
Portena - NL,NZ Indirect,2015001,Germany,YES MULTI LOGISTICS CENTER-FRA,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,103791,MPC85 4855 K EU 20kg MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,22.4,213440,167070.98448325327,46369.01551674673,480.36179590557987,855.9982750697773,804.4579173080584,3210.617482431285,0,44228.197528463315,2140.8179882834156,2114.3735232178233,4385.753424657534,4385.753424657534,2192.876712328767,1403.441095890411,789.4356164383561,41017.58004603203,38903.20652281421
Portena - NL,NZ Indirect,2015001,Germany,YES MULTI LOGISTICS CENTER-FRA,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,104517,CaCte 3800 Sstab 20kg MBG,Calcium Caseinate,New Zealand,Caseinate,1.2,21600,19539.28938828983,2060.7106117101685,25.73366763779892,45.85705045016664,43.09595985578884,3490.355343274117,0,1946.023933766414,114.6866779437544,113.27001017238338,443.8356164383561,443.8356164383561,221.91780821917806,142.02739726027397,79.89041096,-1544.33141,-1657.60142
Portena - NL,NZ Indirect,2015001,Germany,YES MULTI LOGISTICS CENTER-FRA,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,104668,MLKMIN 997 UHT 25KG MBG,Milk Minerals,New Zealand,Whey,1.875,13687.5,5277.140118578431,8410.359881,64.33416909,71.65164132838538,67.33743727467007,182.02553220736337,0,8207.036633724016,203.32324769755274,176.98439089434902,281.25,281.25,140.625,90,50.625,8025.011101516652,7848.026710622303
Portena - NL,NZ Indirect,2015001,Germany,YES MULTI LOGISTICS CENTER-FRA,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,113329,CaCte 390 SusStab Disp K 20kgMBG,Calcium Caseinate,New Zealand,Caseinate,28.2,493200,441347.48559776787,51852.51440223213,604.7411894882746,1077.6406855789162,1012.7550566110378,109369.67660118008,0,49157.37747,2695.1369316782284,2661.8452390510097,10134.246575342466,10134.246575342466,5067.123287671233,3242.9589041095887,1824.1643835616435,-60212.29913,-62874.14437
Portena - NL,NZ Indirect,2015001,Germany,YES MULTI LOGISTICS CENTER-FRA,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,115016,MPI 4900 K 20KG MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,12,110820,90014.59385268565,20805.406147314352,257.3366763779892,458.5705045016664,430.95959855788846,7786.611585574415,0,19658.53936787681,1146.866779437544,1132.7001017238338,2277.123287671233,2277.123287671233,1138.5616438356165,728.6794520547945,409.88219178082187,11871.927782302395,10739.22768057856
Portena - NL,NZ Indirect,2015001,Germany,YES MULTI LOGISTICS CENTER-FRA,UNIVAR SOLUTIONS B.V.,B,Univar Solutions,Managed,120931,WPI 895-INST IX 20KG MBG,Whey Protein Isolate,New Zealand,WPC,6,126000,107611.0673518026,18388.93265,257.3366763779892,229.2852522508332,215.47979927894423,4670.4496205100595,0,17686.83092028963,702.1017279077666,566.3500508619169,2589.041095890411,2589.041095890411,1294.5205479452054,828.4931506849315,466.0273972602739,13016.381299779572,12450.031248917656
Portena - NL,NZ Indirect,2015293,Spain,"MEIJI PHARMA SPAIN, S.A.","MEIJI PHARMA SPAIN, S.A.",C,Meiji Pharma,Smart Serve,104498,NaCte 1800 20% R150um 20kg MBG,Sodium Caseinate,New Zealand,Caseinate,5.12,99481.6,76363.87287877029,23117.72712122972,109.79698192127539,195.65674858737768,183.87609538469908,5927.5266968325805,1136,21492.397295336366,1625.329825893352,483.28537673550244,1022.0712328767123,1022.0712328767123,1022.0712328767123,0,0,15564.870598503785,15081.585221768282
Portena - NL,NZ Indirect,2015696,Germany,HAMACHER LOGISTIK,LACONA NAHRUNGSMITTEL HANDELSGES.MB,C,Lacona Nahrungsmittel,Smart Serve,104528,CaCte 3851 Sstab Disp EUR 20kg MBG,Calcium Caseinate,New Zealand,Caseinate,0.8,12560,10588.973091365795,1971.026908634205,17.155778425199284,30.571366966777763,28.73063990385923,4233.059632858773,0,1894.5691233383689,76.45778529583627,75.51334011492226,193.56164383561642,193.56164383561642,129.04109589041096,41.293150684931504,23.22739726027397,-2338.49051,-2414.00385
Portena - NL,NZ Indirect,2016731,France,LAITERIE DE CRAON,CELIA - LAITERIE DE CRAON,C,Celia Laiterie de Craon,Smart Serve,104517,CaCte 3800 Sstab 20kg MBG,Calcium Caseinate,New Zealand,Caseinate,3.6,81360,58732.89343243957,22627.106567560433,77.20100291339676,137.57115135049995,129.28787956736653,10471.066029822352,1050.56,21232.48653372917,1394.6200338312633,339.81003051715015,835.8904109589041,835.8904109589041,835.8904109589041,0,0,10761.420503906818,10421.610473389668
Portena - NL,NZ Indirect,4000203,Belgium,AMINOLABS,AMINOLABS,A,Aminolabs,Managed,103791,MPC85 4855 K EU 20kg MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,38.599999999999994,346210,297389.2122913525,48820.78770864749,827.7663090158652,1475.0684561470268,1386.2533753612076,5532.581911689625,1701.8400000000001,43429.85956812339,5390.928141,3643.5186605449985,5335.428082,5335.428082,3556.9520547945203,1138.2246575342465,640.2513698630137,37897.27765643377,34253.75899588877
Portena - NL,NZ Indirect,4000203,Belgium,AMINOLABS,AMINOLABS,A,Aminolabs,Managed,115016,MPI 4900 K 20KG MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,19.04,209536,163869.57392010922,45666.42607989078,408.30752651974285,727.5985338093108,683.7892297118497,12354.757049111406,1205,42641.73078984988,3024.6952900409033,1797.2174947351498,3229.150684931507,3229.150684931507,2152.767123287671,688.8854794520547,387.4980821917808,30286.97374073847,28489.756246003322
Portena - NL,NZ Indirect,4001709,Netherlands,"LACONA , C/O DOCOMAR BV",LACONA NAHRUNGSMITTEL HANDELSGES.MB,C,Lacona Nahrungsmittel,Smart Serve,104528,CaCte 3851 Sstab Disp EUR 20kg MBG,Calcium Caseinate,New Zealand,Caseinate,1.6,25120,21177.94618273159,3942.053817,34.31155685039857,61.142733933555526,57.46127980771846,8466.119265717545,0,3789.1382466767377,152.91557059167255,151.02668022984452,387.12328767123284,387.12328767123284,258.0821917808219,82.58630136986301,46.45479452054794,-4676.981019,-4828.007699
Portena - NL,NZ Indirect,4001824,Germany,ANONA GMBH,ANONA GMBH,A,Anona,Managed,104668,MLKMIN 997 UHT 25KG MBG,Milk Minerals,New Zealand,Whey,4.75,33962.5,13325.358052422958,20637.14194757704,162.97989503939314,181.51749136524296,170.58817442916418,461.1313482586539,934.24,19187.81638674324,1449.3255608338004,448.36045693235087,697.8595890410959,697.8595890410959,348.92979452054794,223.31506849315068,125.61472602739725,18726.685038484586,18278.324581552235
Portena - NL,NZ Indirect,4001824,Germany,ANONA GMBH,ANONA GMBH,A,Anona,Managed,114351,WPC 80 Chs 4501 Inst K 20kgMBG,WPC 80% (Cheese),New Zealand,WPC,14.8,199060,151567.61384275882,47492.386157241184,317.3819008661867,565.5702888853887,531.5168382213958,8203.437191801542,813.4,45264.51712926821,2227.8690279729713,1396.9967921260618,4090.2739726027394,4090.2739726027394,2045.1369863013697,1308.8876712328765,736.2493151,37061.07993746667,35664.083145340606
Portena - NL,NZ Indirect,4001824,Germany,ANONA GMBH,ANONA GMBH,A,Anona,Managed,115542,WPI 8855 IX 20KG MBG,Whey Protein Isolate,New Zealand,WPC,1.8,40050,32729.931913555993,7320.068086444007,38.60050145669838,68.78557567524997,64.64393978368327,490.16543571397074,330.26,6817.7780695283755,502.2900169156316,169.90501525857508,822.9452055,822.9452055,411.4726027,263.3424657534247,148.13013698630135,6327.612633814405,6157.707619
Portena - NL,NZ Indirect,4001824,Germany,ANONA GMBH,ANONA GMBH,A,Anona,Managed,120931,WPI 895-INST IX 20KG MBG,Whey Protein Isolate,New Zealand,WPC,0.02,0,355.5348153775322,-355.5348154,0.857788921,0.764284174,0.7182659975964808,15.568165401700199,250.87999999999997,-608.7551545,253.22033909302584,1.8878335028730564,0,0,0,0,0,-624.3233199,-626.2111534
Portena - NL,NZ Indirect,4002239,France,LACTO FOOD FRANCE SARL,AZELIS FRANCE SAS,C,Azelis,Semi Managed,100733,MPC85 4861 CWS K 20kg PPK,Milk Protein Concentrate >=80%,New Zealand,MPC,33.6,327600,321793.32761455275,5806.672385447251,720.5426938583698,1283.997412604666,1206.6868759620877,29959.791979533296,3334.7,-739.254597,6545.926982425123,3171.560284826735,6731.506849315068,6731.506849315068,3365.753424657534,2154.082191780822,1211.6712328767123,-30699.04658,-33870.60686
Portena - NL,NZ Indirect,4002518,Germany,NUTRICHEM DIAT PHARMA GMBH,NUTRICHEM DIAT PHARMA GMBH,C,Nutrichem Diat Pharma,Smart Serve,104668,MLKMIN 997 UHT 25KG MBG,Milk Minerals,New Zealand,Whey,22.4,164160,68442.10119,95717.89881,768.5788734489278,855.9982750697773,804.4579173080584,2174.5983581039677,3355.17,89933.69374208103,5784.2050658267635,2114.3735232178233,1686.5753424657532,1686.5753424657532,1686.5753424657532,0,0,87759.09538397707,85644.72186075924
Portena - NL,NZ Indirect,4002519,Germany,NUTRICHEM DIAT PHARMA GMBH,FONTERRA (EUROPE) COOPERATIE UA,C,Fonterra,Fonterra,111061,DC WHEY HYD 917 HAL/K 25KG MBG,Whey Hydrolysates,Unknown Origin,Whey,0.025,0,123.59014544947698,-123.5901454,0.6127063723285456,0.9553552177118051,0.897832497,4.704526873430185,168.56,-294.6160395,171.02589408703597,2.3597918785913206,0,0,0,0,0,-299.3205664,-301.6803583
Portena - NL,NZ Indirect,4003434,France,JLB PROCESS DROME,JLB PROCESS DROME,B,JLB Process Drome,Smart Serve,113329,CaCte 390 SusStab Disp K 20kgMBG,Calcium Caseinate,New Zealand,Caseinate,12.6,225744,181818.76495792984,43925.235042070155,270.20351019688866,481.49902972674977,452.50757848578286,48867.302311165564,2342.1168749999997,40378.908048660734,3546.326993409421,1189.3351068100255,2319.2876712328766,2319.2876712328766,2319.2876712328766,0,0,-8488.394263,-9677.729369
Portena - NL,NZ Indirect,4003434,France,JLB PROCESS DROME,JLB PROCESS DROME,B,JLB Process Drome,Smart Serve,115016,MPI 4900 K 20KG MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,16.2,164844,131348.78477730567,33495.21522269433,347.4045131102854,619.0701810772497,581.7954580531494,10511.92564052546,3011.293125,28935.651945453646,4559.563277240684,1529.1451373271757,1693.6027397260273,1693.6027397260273,1693.6027397260273,0,0,18423.726304928186,16894.581167601013
Portena - NL,NZ Indirect,4003726,Portugal,FRULACT PORTUGAL,FRULACT PORTUGAL,C,Frulact Portugal,Smart Serve,104668,MLKMIN 997 UHT 25KG MBG,Milk Minerals,New Zealand,Whey,6,47100,18026.74998163671,29073.25001836329,205.86934110239136,229.2852522508332,215.47979927894423,582.4817030635628,2060.4,26362.21562573112,2711.034392632169,566.3500508619169,483.90410958904107,483.90410958904107,483.90410958904107,0,0,25779.733922667558,25213.38387180564
Portena - NL,NZ Indirect,4005043,Slovakia,RAJO S.R.O.,RAJO S.R.O.,C,Rajo,Smart Serve,100733,MPC85 4861 CWS K 20kg PPK,Milk Protein Concentrate >=80%,New Zealand,MPC,7.2,83718,62301.74772974045,21416.252270259552,154.40200582679353,275.1423027009999,258.57575913473306,6419.955424185707,1546.518,19181.614202597026,2234.6380676625267,679.6200610343003,860.1164383561643,860.1164383561643,860.1164383561643,0,0,12761.658778411318,12082.038717377018
Portena - NL,NZ Indirect,4005872,Germany,ELSDORFER MOLKEREI UND FEINKOS,ELSDORFER MOLKEREI UND FEINKOST,A,Elsdorfer Molkerei,Managed,103791,MPC85 4855 K EU 20kg MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,11.46,119549.4,97093.02601044171,22456.373989558284,245.7565259409797,437.93483179909146,411.5664166227835,1642.5748369938628,2180.05,19181.06621519543,3275.3077743628546,1081.7285971462613,1228.2472602739726,1228.2472602739726,1228.2472602739726,0,0,17538.49137820157,16456.762781055306
Portena - NL,NZ Indirect,4005872,Germany,ELSDORFER MOLKEREI UND FEINKOS,ELSDORFER MOLKEREI UND FEINKOST,A,Elsdorfer Molkerei,Managed,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),WPC 80% (Cheese),New Zealand,WPC,363.84999999999997,5230182.5,3762908.6607366614,1467273.8392633386,6242.129980008758,13904.239838577609,13067.054161273974,219976.93489470414,14269.38,1419791.0352834782,47482.80397986034,34344.411001018074,53734.75171232876,53734.75171232876,53734.75171232876,0,0,1199814.1003887742,1165469.6893877562
Portena - NL,NZ Indirect,4006358,Germany,AMINOLABS DEUTSCHLAND GMBH,AMINOLABS,A,Aminolabs,Managed,103791,MPC85 4855 K EU 20kg MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,5.3,57900,40833.233812025086,17066.766187974914,113.65703206694522,202.53530615490266,190.3404893630674,759.6550293252594,580.91,15979.323360389999,1087.4428275849152,500.27587826135994,892.2945205479451,892.2945205479451,594.8630136986301,190.35616438356163,107.07534246575342,15219.668331064739,14719.392452803379
Portena - NL,NZ Indirect,4006358,Germany,AMINOLABS DEUTSCHLAND GMBH,AMINOLABS,A,Aminolabs,Managed,104642,WPI 895 IX 25KG MBG,Whey Protein Isolate,New Zealand,WPC,6.574999999999999,137417.5,96352.53741,41064.96259,112.79924314568525,251.2584222582047,236.1299467,7644.034645665448,930.37,39534.404974637066,1530.5576121137328,620.6252640695172,2117.735445205479,2117.735445205479,1411.8236301369864,451.7835616438356,254.12825342465754,31890.370328971618,31269.74506
Portena - NL,NZ Indirect,4006358,Germany,AMINOLABS DEUTSCHLAND GMBH,AMINOLABS,A,Aminolabs,Managed,113329,CaCte 390 SusStab Disp K 20kgMBG,Calcium Caseinate,New Zealand,Caseinate,17.2,317300,263653.0119505053,53646.988049494685,368.84923614178456,657.2843897857218,617.7087579329734,66707.74601206728,1622.5711111111111,50380.57455,3266.413494971591,1623.5368124708284,4889.897260273972,4889.897260273972,3259.931506849315,1043.1780821917807,586.7876712328766,-16327.17146,-17950.70827
Portena - NL,NZ Indirect,4006358,Germany,AMINOLABS DEUTSCHLAND GMBH,AMINOLABS,A,Aminolabs,Managed,114351,WPC 80 Chs 4501 Inst K 20kgMBG,WPC 80% (Cheese),New Zealand,WPC,7.2,92280,75477.25996148275,16802.74003851725,154.40200582679353,275.1423027009999,258.57575913473306,3990.8613365521014,595.4388888888889,15519.181081965837,1283.5589565514153,679.6200610343003,1422.123287671233,1422.123287671233,948.0821917808219,303.3863014,170.65479452054794,11528.319745413735,10848.699684379435
Portena - NL,NZ Indirect,4006358,Germany,AMINOLABS DEUTSCHLAND GMBH,AMINOLABS,A,Aminolabs,Managed,115016,MPI 4900 K 20KG MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,1.16,11194,9983.650511939426,1210.349488060574,24.875878716538956,44.328482101827746,41.65942786059588,752.7057866055268,222.79,876.6956993816115,333.65378867896254,109.49434316663726,172.51027397260273,172.51027397260273,115.0068493150685,36.80219178082192,20.70123287671233,123.98991277608468,14.495569609447415
Portena - NL,NZ Indirect,4006358,Germany,AMINOLABS DEUTSCHLAND GMBH,AMINOLABS,A,Aminolabs,Managed,115542,WPI 8855 IX 20KG MBG,Whey Protein Isolate,New Zealand,WPC,69.98,1552274,1251351.9598500622,300922.04014993785,1500.7017177443072,2674.230325418885,2513.2127255900864,19056.542884035374,4513.35,289720.54538118455,11201.494768753279,6605.529426552825,23922.030821917808,23922.030821917808,15948.020547945203,5103.366575342466,2870.6436986301364,270664.00249714917,264058.47307059634
Portena - NL,NZ Indirect,4006405,Germany,CONDIO GMBH WERDER,CONDIO GMBH,A,Condio,Managed,100714,MPC85 4851 LL K ABT 20KG PPK,Milk Protein Concentrate >=80%,New Zealand,MPC,42,436800,370837.0875277103,65962.91247,750.5653061024685,1604.9967657558325,1508.3585949526096,14706.928887988606,2326.05,59772.94180547878,6189.970667,3964.4503560334183,6731.506849315068,6731.506849315068,4487.671232876712,1436.054794520548,807.7808219178081,45066.012917490174,41101.562561456754
Portena - NL,NZ Indirect,4006405,Germany,CONDIO GMBH WERDER,CONDIO GMBH,A,Condio,Managed,103791,MPC85 4855 K EU 20kg MBG,Milk Protein Concentrate >=80%,New Zealand,MPC,83.5,741072.5,657764.0950277256,83308.40497227444,1790.6343731301747,3190.886427157429,2998.760539965307,11968.149990313048,4602.5999999999995,70725.52363202153,12582.881340252909,7881.704874495011,11420.637842465752,11420.637842465752,7613.7585616438355,2436.4027397260274,1370.4765410958903,58757.37364170849,50875.66876721348
Portena - NL,NZ Indirect,4006405,Germany,CONDIO GMBH WERDER,CONDIO GMBH,A,Condio,Managed,104517,CaCte 3800 Sstab 20kg MBG,Calcium Caseinate,New Zealand,Caseinate,1.7999999999999998,32040,28297.381744986167,3742.618255013833,38.60050145669838,68.78557567524996,64.64393978368327,5235.533014911175,541.48,3029.108238098201,713.5100169156317,169.90501525857508,493.7671232876712,493.7671232876712,329.1780821917808,105.33698630136986,59.25205479452055,-2206.424777,-2376.329792
Portena - NL,NZ Indirect,4006405,Germany,CONDIO GMBH WERDER,CONDIO GMBH,A,Condio,Managed,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),WPC 80% (Cheese),New Zealand,WPC,138.625,2010562.5,1571991.108798772,438571.3912012279,2378.2197841932502,5297.444682211959,4978.481195840607,83810.09371933038,8153.3099999999995,417763.9355389821,20807.45566224582,13085.045966788874,30984.696061643834,30984.696061643834,20656.46404109589,6610.068493150685,3718.1635273972597,333953.8418196517,320868.7958528628
