FacilityType,SupplyChainFlow,ShipToParty,ShipToName,ABCClass,ParentName,ShipToCountry,Material,MaterialDescription,Commodity,ProductGroup,ProductOrigin,QuantityInMT,TotalSalesValue,TotalCOGS,GM,TotalStorageCostPerYear,TotalHandlingCost,TotalDemurrageCost,IOC,TotalTransportCost,CBM,SGA,CBMAI,EBITAI,Segment
Portena - NL,NZ Indirect,2008011,FRIESLANDCAMPINA DOMO,A,FrieslandCampina,Netherlands,113056,WPI 895 IX K EU FRC 25KG MBG,WPC,Whey Protein Isolate,New Zealand,3.75,70125,51659.90849243196,18465.09150756804,64.3341690944973,143.30328265677076,134.67487454934013,5345.249300818465,145.31,17977.46918126743,353.96878178869804,12632.219880448964,12278.251098660265,FrieslandCampina
Portena - NL,NZ Indirect,2009710,LACTOLAND,A,Lactoland,Germany,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,11.4,90060,72528.84927841634,17531.15072158366,244.46984255908973,435.6419792765831,409.41161862999405,1633.9749687373505,0,16441.62728111799,1076.0650966376422,14807.65231238064,13731.587215742999,Managed
Portena - NL,NZ Indirect,2009710,LACTOLAND,A,Lactoland,Germany,113329,CaCte 390 SusStab Disp K 20kgMBG,Caseinate,Calcium Caseinate,New Zealand,19.2,332640,278879.56267670094,53760.43732329906,411.7386822047827,733.7128072026662,689.5353576926215,74464.46066463324,0,51925.45047619899,1812.320162758134,-22539.01018843425,-24351.330351192384,Managed
Portena - NL,NZ Indirect,2011072,JONKER & SCHUTT,A,Lactoland,Netherlands,104613,ACas 7417 Min 30# all-in 10% 25kg MBG,Casein,Acid Casein,New Zealand,48,613200,559200.561012969,53999.438987031,823.4773644095654,1834.2820180066656,1723.8383942315538,26811.3584376253,0,49617.841210383216,4530.800406895335,22806.482772757918,18275.682365862584,Managed
Portena - NL,NZ Indirect,2011535,ALINDA ROMANIA SRL,B,Alinda-Velco,Romania,120218,TMP 1000 MILLED 25KG PPK,Casein,Total Milk Protein,New Zealand,0.025,0,244.2892912121449,-244.2892912121449,0.28592964041998803,0.9553552177118051,0.897832496995601,22.05470135521935,810.81,-1057.2384085672722,2.3597918785913206,-1079.2931099224916,-1081.6529018010829,Unknowned Segment
Portena - NL,NZ Indirect,2012213,CHEMLOG,C,Azelis,France,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,0.6,5550,4829.914171460382,720.085828539618,12.86683381889946,22.92852522508332,21.54797992789442,85.9986825651237,186.94,475.8024895677409,56.63500508619169,389.8038070026172,333.1688019164255,Semi Managed
Portena - NL,NZ Indirect,2012213,CHEMLOG,C,Azelis,France,104517,CaCte 3800 Sstab 20kg MBG,Caseinate,Calcium Caseinate,New Zealand,0.1,2000,1034.3690923763943,965.6309076236057,2.1444723031499104,3.8214208708472204,3.591329987982404,290.8629452728431,115.3566144200627,840.7170700415636,9.439167514365282,549.8541247687206,540.4149572543553,Semi Managed
Portena - NL,NZ Indirect,2012213,CHEMLOG,C,Azelis,France,104668,MLKMIN 997 UHT 25KG MBG,Whey,Milk Minerals,New Zealand,2.25,14625,5302.327874625212,9322.67212537479,77.20100291339676,85.98196959406246,80.80492472960408,218.43063864883607,434.98,8643.704228137727,212.38126907321885,8425.27358948889,8212.89232041567,Semi Managed
Portena - NL,NZ Indirect,2012230,TRANSPORTS POMMEREUL,B,ARMOR PROTEINES,France,104668,MLKMIN 997 UHT 25KG MBG,Whey,Milk Minerals,New Zealand,292.225,1946217.5,781709.3232076489,1164508.176792351,10026.694700607719,11167.147139833289,10494.76405738158,28369.28594629161,50148.58,1082670.9908945283,27583.607268853946,1054301.7049482367,1026718.0976793828,Managed
Portena - NL,NZ Indirect,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,100733,MPC85 4861 CWS K 20kg PPK,MPC,Milk Protein Concentrate >=80%,New Zealand,3.5999999999999996,31980,27686.194634898282,4293.805365101718,77.20100291339676,137.57115135049992,129.28787956736653,3209.9777120928534,0,3949.7453312704547,339.81003051715015,739.7676191776013,399.95758866045117,Managed
Portena - NL,NZ Indirect,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,22.4,213440,167070.98448325327,46369.01551674673,480.36179590557987,855.9982750697773,804.4579173080584,3210.617482431285,0,44228.19752846332,2114.3735232178233,41017.58004603204,38903.20652281422,Managed
Portena - NL,NZ Indirect,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,104517,CaCte 3800 Sstab 20kg MBG,Caseinate,Calcium Caseinate,New Zealand,1.2,21600,19539.28938828983,2060.7106117101685,25.73366763779892,45.85705045016664,43.09595985578884,3490.355343274117,0,1946.0239337664143,113.27001017238338,-1544.3314095077026,-1657.6014196800859,Managed
Portena - NL,NZ Indirect,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,104668,MLKMIN 997 UHT 25KG MBG,Whey,Milk Minerals,New Zealand,1.875,13687.5,5277.140118578431,8410.35988142157,64.3341690944973,71.65164132838538,67.33743727467007,182.02553220736337,0,8207.036633724016,176.98439089434902,8025.011101516652,7848.026710622303,Managed
Portena - NL,NZ Indirect,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,113329,CaCte 390 SusStab Disp K 20kgMBG,Caseinate,Calcium Caseinate,New Zealand,28.2,493200,441347.48559776787,51852.51440223213,604.7411894882746,1077.6406855789162,1012.7550566110378,109369.67660118008,0,49157.3774705539,2661.8452390510097,-60212.299130626176,-62874.14436967718,Managed
Portena - NL,NZ Indirect,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,115016,MPI 4900 K 20KG MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,12,110820,90014.59385268565,20805.406147314352,257.3366763779892,458.5705045016664,430.95959855788846,7786.611585574415,0,19658.53936787681,1132.7001017238338,11871.927782302395,10739.22768057856,Managed
Portena - NL,NZ Indirect,2015001,YES MULTI LOGISTICS CENTER-FRA,B,Univar Solutions,Germany,120931,WPI 895-INST IX 20KG MBG,WPC,Whey Protein Isolate,New Zealand,6,126000,107611.0673518026,18388.9326481974,257.3366763779892,229.2852522508332,215.47979927894423,4670.4496205100595,0,17686.830920289634,566.3500508619169,13016.381299779576,12450.03124891766,Managed
Portena - NL,NZ Indirect,2015293,"MEIJI PHARMA SPAIN, S.A.",C,Meiji Pharma,Spain,104498,NaCte 1800 20% R150um 20kg MBG,Caseinate,Sodium Caseinate,New Zealand,5.12,99481.6,76363.87287877029,23117.72712122972,109.79698192127539,195.65674858737768,183.87609538469908,5927.5266968325805,1136,21492.39729533637,483.28537673550244,15564.870598503789,15081.585221768286,Smart Serve
Portena - NL,NZ Indirect,2015696,HAMACHER LOGISTIK,C,Lacona Nahrungsmittel,Germany,104528,CaCte 3851 Sstab Disp EUR 20kg MBG,Caseinate,Calcium Caseinate,New Zealand,0.8,12560,10588.973091365795,1971.026908634205,17.155778425199284,30.571366966777763,28.73063990385923,4233.059632858773,0,1894.5691233383689,75.51334011492226,-2338.490509520404,-2414.0038496353263,Unknowned Segment
Portena - NL,NZ Indirect,2016731,LAITERIE DE CRAON,C,Celia Laiterie de Craon,France,104517,CaCte 3800 Sstab 20kg MBG,Caseinate,Calcium Caseinate,New Zealand,3.6,81360,58732.89343243957,22627.106567560433,77.20100291339676,137.57115135049995,129.28787956736653,10471.066029822352,1050.56,21232.486533729167,339.81003051715015,10761.420503906815,10421.610473389665,Smart Serve
Portena - NL,NZ Indirect,4000203,AMINOLABS,A,Aminolabs,Belgium,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,38.599999999999994,346210,297389.2122913525,48820.78770864749,827.7663090158652,1475.0684561470268,1386.2533753612076,5532.581911689625,1701.8400000000001,43429.859568123386,3643.5186605449985,37897.27765643376,34253.75899588876,Managed
Portena - NL,NZ Indirect,4000203,AMINOLABS,A,Aminolabs,Belgium,115016,MPI 4900 K 20KG MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,19.04,209536,163869.57392010922,45666.42607989078,408.30752651974285,727.5985338093108,683.7892297118497,12354.757049111406,1205,42641.73078984988,1797.2174947351498,30286.97374073847,28489.756246003322,Managed
Portena - NL,NZ Indirect,4001709,"LACONA , C/O DOCOMAR BV",C,Lacona Nahrungsmittel,Netherlands,104528,CaCte 3851 Sstab Disp EUR 20kg MBG,Caseinate,Calcium Caseinate,New Zealand,1.6,25120,21177.94618273159,3942.05381726841,34.31155685039857,61.142733933555526,57.46127980771846,8466.119265717545,0,3789.1382466767377,151.02668022984452,-4676.981019040808,-4828.007699270653,Unknowned Segment
Portena - NL,NZ Indirect,4001824,ANONA GMBH,A,Anona,Germany,104668,MLKMIN 997 UHT 25KG MBG,Whey,Milk Minerals,New Zealand,4.75,33962.5,13325.358052422958,20637.14194757704,162.97989503939314,181.51749136524296,170.58817442916418,461.1313482586539,934.24,19187.816386743238,448.36045693235087,18726.685038484582,18278.32458155223,Managed
Portena - NL,NZ Indirect,4001824,ANONA GMBH,A,Anona,Germany,114351,WPC 80 Chs 4501 Inst K 20kgMBG,WPC,WPC 80% (Cheese),New Zealand,14.8,199060,151567.61384275882,47492.386157241184,317.3819008661867,565.5702888853887,531.5168382213958,8203.437191801542,813.4,45264.517129268206,1396.9967921260618,37061.07993746667,35664.083145340606,Managed
Portena - NL,NZ Indirect,4001824,ANONA GMBH,A,Anona,Germany,115542,WPI 8855 IX 20KG MBG,WPC,Whey Protein Isolate,New Zealand,1.8,40050,32729.931913555993,7320.068086444007,38.60050145669838,68.78557567524997,64.64393978368327,490.16543571397074,330.26,6817.778069528376,169.90501525857508,6327.612633814406,6157.707618555831,Managed
Portena - NL,NZ Indirect,4001824,ANONA GMBH,A,Anona,Germany,120931,WPI 895-INST IX 20KG MBG,WPC,Whey Protein Isolate,New Zealand,0.02,0,355.5348153775322,-355.5348153775322,0.857788921259964,0.764284174169444,0.7182659975964808,15.568165401700199,250.87999999999997,-608.7551544705581,1.8878335028730564,-624.3233198722583,-626.2111533751313,Managed
Portena - NL,NZ Indirect,4002239,LACTO FOOD FRANCE SARL,C,Azelis,France,100733,MPC85 4861 CWS K 20kg PPK,MPC,Milk Protein Concentrate >=80%,New Zealand,33.6,327600,321793.32761455275,5806.672385447251,720.5426938583698,1283.997412604666,1206.6868759620877,29959.791979533296,3334.7,-739.2545969778721,3171.560284826735,-30699.04657651117,-33870.6068613379,Semi Managed
Portena - NL,NZ Indirect,4002518,NUTRICHEM DIAT PHARMA GMBH,C,Nutrichem Diat Pharma,Germany,104668,MLKMIN 997 UHT 25KG MBG,Whey,Milk Minerals,New Zealand,22.4,164160,68442.1011920922,95717.8988079078,768.5788734489278,855.9982750697773,804.4579173080584,2174.5983581039677,3355.17,89933.69374208103,2114.3735232178233,87759.09538397707,85644.72186075924,Smart Serve
Portena - NL,NZ Indirect,4002519,NUTRICHEM DIAT PHARMA GMBH,C,Fonterra,Germany,111061,DC WHEY HYD 917 HAL/K 25KG MBG,Whey,Whey Hydrolysates,Unknown Origin,0.025,0,123.59014544947698,-123.59014544947698,0.6127063723285456,0.9553552177118051,0.897832496995601,4.704526873430185,168.56,-294.61603953651297,2.3597918785913206,-299.3205664099432,-301.6803582885345,Fonterra
Portena - NL,NZ Indirect,4003434,JLB PROCESS DROME,B,JLB Process Drome,France,113329,CaCte 390 SusStab Disp K 20kgMBG,Caseinate,Calcium Caseinate,New Zealand,12.6,225744,181818.76495792984,43925.235042070155,270.20351019688866,481.49902972674977,452.50757848578286,48867.302311165564,2342.1168749999997,40378.908048660734,1189.3351068100255,-8488.39426250483,-9677.729369314855,Smart Serve
Portena - NL,NZ Indirect,4003434,JLB PROCESS DROME,B,JLB Process Drome,France,115016,MPI 4900 K 20KG MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,16.2,164844,131348.78477730567,33495.21522269433,347.4045131102854,619.0701810772497,581.7954580531494,10511.92564052546,3011.293125,28935.65194545365,1529.1451373271757,18423.72630492819,16894.581167601013,Smart Serve
Portena - NL,NZ Indirect,4003726,FRULACT PORTUGAL,C,Frulact Portugal,Portugal,104668,MLKMIN 997 UHT 25KG MBG,Whey,Milk Minerals,New Zealand,6,47100,18026.74998163671,29073.25001836329,205.86934110239136,229.2852522508332,215.47979927894423,582.4817030635628,2060.4,26362.21562573112,566.3500508619169,25779.733922667558,25213.38387180564,Smart Serve
Portena - NL,NZ Indirect,4005043,RAJO S.R.O.,C,Rajo,Slovakia,100733,MPC85 4861 CWS K 20kg PPK,MPC,Milk Protein Concentrate >=80%,New Zealand,7.2,83718,62301.74772974045,21416.252270259552,154.40200582679353,275.1423027009999,258.57575913473306,6419.955424185707,1546.518,19181.61420259703,679.6200610343003,12761.658778411322,12082.038717377021,Smart Serve
Portena - NL,NZ Indirect,4005872,ELSDORFER MOLKEREI UND FEINKOS,A,Elsdorfer Molkerei,Germany,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,11.46,119549.4,97093.02601044171,22456.373989558284,245.7565259409797,437.93483179909146,411.5664166227835,1642.5748369938628,2180.05,19181.06621519543,1081.7285971462613,17538.49137820157,16456.762781055306,Managed
Portena - NL,NZ Indirect,4005872,ELSDORFER MOLKEREI UND FEINKOS,A,Elsdorfer Molkerei,Germany,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),WPC,WPC 80% (Cheese),New Zealand,363.84999999999997,5230182.5,3762908.6607366614,1467273.8392633386,6242.129980008758,13904.239838577609,13067.054161273974,219976.93489470414,14269.38,1419791.0352834784,34344.411001018074,1199814.1003887742,1165469.6893877562,Managed
Portena - NL,NZ Indirect,4006358,AMINOLABS DEUTSCHLAND GMBH,A,Aminolabs,Germany,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,5.3,57900,40833.233812025086,17066.766187974914,113.65703206694522,202.53530615490266,190.3404893630674,759.6550293252594,580.91,15979.323360389997,500.27587826135994,15219.668331064739,14719.392452803379,Managed
Portena - NL,NZ Indirect,4006358,AMINOLABS DEUTSCHLAND GMBH,A,Aminolabs,Germany,104642,WPI 895 IX 25KG MBG,WPC,Whey Protein Isolate,New Zealand,6.574999999999999,137417.5,96352.5374132492,41064.9625867508,112.79924314568525,251.2584222582047,236.129946709843,7644.034645665448,930.37,39534.40497463706,620.6252640695172,31890.37032897161,31269.745064902094,Managed
Portena - NL,NZ Indirect,4006358,AMINOLABS DEUTSCHLAND GMBH,A,Aminolabs,Germany,113329,CaCte 390 SusStab Disp K 20kgMBG,Caseinate,Calcium Caseinate,New Zealand,17.2,317300,263653.0119505053,53646.988049494685,368.84923614178456,657.2843897857218,617.7087579329734,66707.74601206728,1622.5711111111111,50380.5745545231,1623.5368124708284,-16327.17145754418,-17950.70827001501,Managed
Portena - NL,NZ Indirect,4006358,AMINOLABS DEUTSCHLAND GMBH,A,Aminolabs,Germany,114351,WPC 80 Chs 4501 Inst K 20kgMBG,WPC,WPC 80% (Cheese),New Zealand,7.2,92280,75477.25996148275,16802.74003851725,154.40200582679353,275.1423027009999,258.57575913473306,3990.8613365521014,595.4388888888889,15519.181081965835,679.6200610343003,11528.319745413733,10848.699684379433,Managed
Portena - NL,NZ Indirect,4006358,AMINOLABS DEUTSCHLAND GMBH,A,Aminolabs,Germany,115016,MPI 4900 K 20KG MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,1.16,11194,9983.650511939426,1210.349488060574,24.875878716538956,44.328482101827746,41.65942786059588,752.7057866055268,222.79,876.6956993816116,109.49434316663726,123.9899127760848,14.495569609447529,Managed
Portena - NL,NZ Indirect,4006358,AMINOLABS DEUTSCHLAND GMBH,A,Aminolabs,Germany,115542,WPI 8855 IX 20KG MBG,WPC,Whey Protein Isolate,New Zealand,69.98,1552274,1251351.9598500622,300922.04014993785,1500.7017177443072,2674.230325418885,2513.2127255900864,19056.542884035374,4513.35,289720.5453811846,6605.529426552825,270664.0024971492,264058.4730705964,Managed
Portena - NL,NZ Indirect,4006405,CONDIO GMBH WERDER,A,Condio,Germany,100714,MPC85 4851 LL K ABT 20KG PPK,MPC,Milk Protein Concentrate >=80%,New Zealand,42,436800,370837.0875277103,65962.9124722897,750.5653061024685,1604.9967657558325,1508.3585949526096,14706.928887988606,2326.05,59772.94180547878,3964.4503560334183,45066.012917490174,41101.562561456754,Managed
Portena - NL,NZ Indirect,4006405,CONDIO GMBH WERDER,A,Condio,Germany,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,83.5,741072.5,657764.0950277256,83308.40497227444,1790.6343731301747,3190.886427157429,2998.760539965307,11968.149990313048,4602.5999999999995,70725.52363202152,7881.704874495011,58757.37364170847,50875.668767213465,Managed
Portena - NL,NZ Indirect,4006405,CONDIO GMBH WERDER,A,Condio,Germany,104517,CaCte 3800 Sstab 20kg MBG,Caseinate,Calcium Caseinate,New Zealand,1.7999999999999998,32040,28297.381744986167,3742.618255013833,38.60050145669838,68.78557567524996,64.64393978368327,5235.533014911175,541.48,3029.1082380982007,169.90501525857508,-2206.4247768129744,-2376.3297920715495,Managed
Portena - NL,NZ Indirect,4006405,CONDIO GMBH WERDER,A,Condio,Germany,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),WPC,WPC 80% (Cheese),New Zealand,138.625,2010562.5,1571991.108798772,438571.3912012279,2378.2197841932502,5297.444682211959,4978.481195840607,83810.09371933038,8153.3099999999995,417763.93553898204,13085.045966788874,333953.84181965166,320868.79585286276,Managed
Portena - NL,NZ Indirect,4006405,CONDIO GMBH WERDER,A,Condio,Germany,115016,MPI 4900 K 20KG MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,5.4,47940,35222.47798686601,12717.522013133988,115.80150437009515,206.3567270257499,193.93181935104982,3503.975213508487,474.53000000000003,11726.901962387094,509.71504577572523,8222.926748878606,7713.211703102881,Managed
Portena - NL,NZ Indirect,4006484,KH DAIRY SOURCING  B.V.,C,KH Dairy Sourcing,Netherlands,100733,MPC85 4861 CWS K 20kg PPK,MPC,Milk Protein Concentrate >=80%,New Zealand,45,542052,436065.191143775,105986.80885622499,965.0125364174595,1719.6393918812491,1616.0984945920818,40124.72140116066,1006.66,100679.3984333342,4247.625381464377,60554.67703217353,56307.05165070915,Smart Serve
Portena - NL,NZ Indirect,4006581,LACTINOV ABBEVILLE,C,Azelis,France,115016,MPI 4900 K 20KG MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,9.600000000000001,130140,110248.65631436356,19891.343685636442,205.86934110239142,366.85640360133317,344.7676788463108,6229.289268459532,902.8000000000001,18071.050262086406,906.1600813790672,11841.760993626875,10935.600912247808,Semi Managed
Portena - NL,NZ Indirect,4007759,HEARTHSIDE EUROPE,C,Hearthside,Netherlands,113329,CaCte 390 SusStab Disp K 20kgMBG,Caseinate,Calcium Caseinate,New Zealand,6,90000,71871.93514228988,18128.064857710124,128.6683381889946,229.2852522508332,215.47979927894423,23270.14395769789,181.43,17373.201467991352,566.3500508619169,-5896.942489706536,-6463.292540568454,Semi Managed
Portena - NL,NZ Indirect,4008204,AMINOLABS ATLANTIC D.O.O.,C,EMPWR D.O.O,Croatia,104517,CaCte 3800 Sstab 20kg MBG,Caseinate,Calcium Caseinate,New Zealand,1.6,32480,25648.856535321982,6831.143464678018,34.31155685039857,61.142733933555526,57.46127980771846,4653.8071243654895,816.1439999999999,5862.083894086345,151.02668022984452,1208.2767697208556,1057.250089491011,Smart Serve
Portena - NL,NZ Indirect,4008204,AMINOLABS ATLANTIC D.O.O.,C,EMPWR D.O.O,Croatia,104642,WPI 895 IX 25KG MBG,WPC,Whey Protein Isolate,New Zealand,0.5,11085,8873.592129396353,2211.407870603647,8.57788921259964,19.1071043542361,17.95664993991202,581.2954103167641,204.036,1961.7302270968994,47.19583757182641,1380.4348167801354,1333.238979208309,Smart Serve
Portena - NL,NZ Indirect,4008376,DMK BABY STRUECKHAUSEN GMBH,C,DMK Group,Germany,111061,DC WHEY HYD 917 HAL/K 25KG MBG,Whey,Whey Hydrolysates,Unknown Origin,14.649999999999999,251017.5,90266.02687258979,160751.47312741022,359.04593418452777,559.8381575791177,526.1298432394221,2756.852747830088,1048.33,158258.12919240716,1382.8380408545138,155501.27644457706,154118.43840372254,Smart Serve
Portena - NL,NZ Indirect,4009232,CONDETTA GMBH & CO. KG,B,Condetta,Germany,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,0.02,0,136.80500785854775,-136.80500785854775,0.428894460629982,0.764284174169444,0.7182659975964808,2.86662275217079,168.56,-307.27645249094365,1.8878335028730564,-310.1430752431144,-312.03090874598746,Managed
Portena - NL,NZ Indirect,4009289,DIRKS FULFILLMENT GMBH,C,Active Nutrition,Germany,115016,MPI 4900 K 20KG MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,9.6,102720,82553.96988200716,20166.030117992836,205.86934110239136,366.8564036013331,344.76767884631073,6229.289268459532,473.94,18774.5966944428,906.160081379067,12545.307425983268,11639.147344604202,Semi Managed
Portena - NL,NZ Indirect,4009524,BENFIT-NUTRITION GMBH,C,Benfit-Nutrition,Germany,115016,MPI 4900 K 20KG MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,0.02,0,181.85034185082873,-181.85034185082873,0.428894460629982,0.764284174169444,0.7182659975964808,12.977685975957359,0,-183.76178648322463,1.8878335028730564,-196.739472459182,-198.62730596205506,Unknowned Segment
Portena - NL,NZ Indirect,4009899,EPILOG C/O GEONOSIS,C,So Shape,France,115016,MPI 4900 K 20KG MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,9,87300,84967.53061228196,2332.46938771804,193.0025072834919,343.92787837624985,323.2196989184163,5839.958689180812,1015.4685714285714,456.85073171131046,849.5250762928754,-5383.107957469501,-6232.633033762377,Smart Serve
Portena - NL,NZ Indirect,4010841,FRANCE CULINAIRE DEVELOP SAS,C,Azelis,France,100733,MPC85 4861 CWS K 20kg PPK,MPC,Milk Protein Concentrate >=80%,New Zealand,3.6,52500,34477.856530130644,18022.143469869356,77.20100291339676,137.57115135049995,129.28787956736653,3209.977712092853,4021.34,13656.74343603809,339.81003051715015,10446.765723945238,10106.955693428088,Semi Managed
Portena - NL,NZ Indirect,4011582,RUDOLF ROSE SPEDITION,C,Industrieberatung J.Knobel,Germany,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,54.6,456780,372778.28386683756,84001.71613316244,1170.8818775198508,2086.4957954825823,1960.8661734383925,7825.880113426257,1770.01,77013.46228672162,5153.785462843443,69187.58217329536,64033.79671045192,Smart Serve
Portena - NL,NZ Indirect,4012484,FRIESLAND CAMPINA KIEVIT GMBH,A,FrieslandCampina,Germany,104613,ACas 7417 Min 30# all-in 10% 25kg MBG,Casein,Acid Casein,New Zealand,127,1936080,1614917.0649834257,321162.93501657434,2178.783860000309,4853.204505975969,4560.989084737653,70938.38586621694,3527.25,306042.7075658604,11987.742743243907,235104.32169964348,223116.57895639958,FrieslandCampina
Portena - NL,NZ Indirect,4012630,KIPPING LAGER-HANDEL-LOGISTIK,A,Anona,Germany,104642,WPI 895 IX 25KG MBG,WPC,Whey Protein Isolate,New Zealand,82.175,1564475,1166975.4876224361,397499.51237756386,1409.7760920907508,3140.2526006187027,2951.1754176245404,95535.90068556018,5675.74,384322.5682672299,7756.63590492967,288786.6675816697,281030.03167674004,Managed
Portena - NL,NZ Indirect,4012630,KIPPING LAGER-HANDEL-LOGISTIK,A,Anona,Germany,104668,MLKMIN 997 UHT 25KG MBG,Whey,Milk Minerals,New Zealand,4.75,33962.5,13325.358052422958,20637.14194757704,162.97989503939314,181.51749136524296,170.58817442916418,461.1313482586539,968.24,19153.816386743238,448.36045693235087,18692.685038484582,18244.32458155223,Managed
Portena - NL,NZ Indirect,4012630,KIPPING LAGER-HANDEL-LOGISTIK,A,Anona,Germany,113329,CaCte 390 SusStab Disp K 20kgMBG,Caseinate,Calcium Caseinate,New Zealand,10.2,173400,157681.35003880702,15718.649961192976,218.73617492129083,389.78492882641643,366.3156587742052,39559.24472808641,782.04,13961.773198671064,962.7950864652587,-25597.471529415343,-26560.266615880602,Managed
Portena - NL,NZ Indirect,4012630,KIPPING LAGER-HANDEL-LOGISTIK,A,Anona,Germany,114351,WPC 80 Chs 4501 Inst K 20kgMBG,WPC,WPC 80% (Cheese),New Zealand,287,3776000,2939182.781950796,836817.218049204,6154.635510040242,10967.477899331521,10307.1170655095,159080.1671653407,15390.009999999998,793997.9775743227,27090.41076622836,634917.810408982,607827.3996427536,Managed
Portena - NL,NZ Indirect,4012630,KIPPING LAGER-HANDEL-LOGISTIK,A,Anona,Germany,120874,WPC80 CHS 450 INST 20KG MBG,WPC,WPC 80% (Cheese),New Zealand,114.02000000000001,1533569,1245488.4143292778,288080.5856707222,2445.127320051528,4357.1840769400005,4094.834452297537,73928.12090623843,5899.5999999999995,271283.8398214331,10762.538799879296,197355.71891519468,186593.1801153154,Managed
Portena - NL,NZ Indirect,4012760,FAYREFIELD FOODS A/S,A,Fayrefield,Denmark,112284,WPC80 CHS 550 25KG MBG (FUNCTIONAL),WPC,WPC 80% (Cheese),New Zealand,55.2,690336,514986.00891126134,175349.99108873866,946.9989690710004,2109.4243207076656,1982.4141533662869,33372.89214288214,4440.54,165870.6136455937,5210.420467929636,132497.72150271156,127287.30103478192,Semi Managed
Portena - NL,NZ Indirect,4013092,TRANSPORTS LE GUEVEL,C,Azelis,France,100733,MPC85 4861 CWS K 20kg PPK,MPC,Milk Protein Concentrate >=80%,New Zealand,9.6,139680,91940.95074701506,47739.04925298494,205.86934110239136,366.8564036013331,344.76767884631073,8559.940565580942,2140.86,44680.6958294349,906.160081379067,36120.755263853964,35214.5951824749,Semi Managed
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,100714,MPC85 4851 LL K ABT 20KG PPK,MPC,Milk Protein Concentrate >=80%,New Zealand,0.32,1152,910.1554552031381,241.8445447968619,5.718592808399761,12.228546786711105,11.492255961543693,112.05279152753225,0,212.40514924020735,30.205336045968902,100.3523577126751,70.1470216667062,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,103630,DC WHEY HYD 917 HAL/K EU 25KG MBG,Whey,Whey Hydrolysates,Unknown Origin,0.025,90,31.26246228449118,58.73753771550882,0.428894460629982,0.9553552177118051,0.897832496995601,11.753400146156155,0,56.455455540171435,2.3597918785913206,44.70205539401528,42.34226351542396,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,103791,MPC85 4855 K EU 20kg MBG,MPC,Milk Protein Concentrate >=80%,New Zealand,0.04,144,104.56348206522863,39.43651793477137,0.857788921259964,1.528568348338888,1.4365319951929616,5.73324550434158,0,35.613628669979555,3.775667005746113,29.880383165637973,26.10471615989186,Smart Serve
Portena - NL,NZ Indirect,4013679,VAN DALEN C/O JONKER & SCHUT B,C,Van Dalen Dairy Trading,Netherlands,104504,NACTE 1808 20% R150UM ABT 20KG MBG,Caseinate,Sodium Caseinate,New Zealand,0.18,648,413.61339586834475,234.38660413165525,2.7571786754784555,6.878557567524996,6.464393978368326,121.76711358586078,0,218.28647391028346,16.990501525857507,96.51936032442268,79.52885879856517,Smart Serve
